index,comment,n_star,date_time,label,sentiment_label,label_id
5062,giá rẻ chất_lượng tốt dùng rất thích gọi video rất tuyệt trên cả mong đợibảo_hành rất lâu nên yên_tâm,5,22/12/2019,{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5063,mình mới mua sản_phẩm này cũng hơn tuần rồi nói_chung xài tốt nhưng khi gọi thì cứ bị chập_chờn âm_thanh thì nhỏ mình muốn đổi máy sáng hãng khác có được không vậy,1,3/6/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};{OTHERS};,negative,0
5064,1 trong những con máy lm ra với mục_đích là để xuất chip_p22 của mediatek tồn_kho máy giật_giật không hề xứng với giá 3 triệu,1,4 tuần trước,{PERFORMANCE#Negative};{PRICE#Negative};,negative,0
5065,sản_phẩm quá kém trong tầm giápin tụt nhanhthất_vọng về oppo_thua cả samsungmới mua phải đem ra đổi trả mất 20,1,15/06/2020,{BATTERY#Negative};{PRICE#Neutral};{GENERAL#Negative};{SER&ACC#Negative};,negative,0
5066,sau khi tụi chỉnh_ảnh thì_ra cái gì ở phía phải đấy chời_pin còn nhanh hết,3,27/04/2020,{CAMERA#Negative};{BATTERY#Negative};,neutral,2
5067,tôi cực_kì không hài_lòng về sản_phẩm này mua được 1 tháng mấy sản_phẩm cứ bị lỗi liên_tục bên thế_giới di_động đã đổi lại cho tôi cái mới nhưng vẫn bị lỗi đem lại hãng bảo hàng samsung nói là sản_phẩm bình_thường nhưng điện_thoại vẫn cứ bị lỗi_hao pin nhanh treo máymáy nóng sạc_pin không được tôi mong có 1 câu trả_lời thỏa_đáng từ thế_giới di_động,1,24/01/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};{OTHERS};,negative,0
5068,loa oppo a9 nghe bị rè do máy hay bị lỗi vậy mình nghe mấy nhạc sàn nó rè_rè làm_sao ấy,4,26/10/2019,{FEATURES#Negative};,positive,1
5069,quá tuyệt_vời pin cũng khá bền và chụp ảnh đẹp tôi luôn tin dùng dòng iphone vì độ bảo_mật khá là cao,5,17/06/2018,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{GENERAL#Positive};,positive,1
5070,đã mua được 24 h pin yếu_số với quảng_cáo 5000 ap con này pin tương_đương 3000 ap camera tốt_độ nhậy màn_hình kén samsung j7,3,7/10/2019,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Negative};,neutral,2
5071,sạt thì nhanh nhưng pin cũg xài nhanh hêt máy nhanh nóng_cảm_ứng không nhãy_lăm chắc do xài cường_lực 3 cái nhược_điểm mà màn_hình đã xài máy trong 1 tháng quacòn lại thì máy này xài rất tốt,3,28/02/2020,{FEATURES#Negative};{BATTERY#Neutral};{PERFORMANCE#Negative};{GENERAL#Positive};,neutral,2
5072,sản_phẩm mình đã mua tại thế_giới di_động nha máy mượt chụp ảnh rất đẹppin trâu lắmthich_hợp cho mình làm vlog và chụp hình ngoại_cảnh nha mọi ngườimua được 2 tháng rồiko có gì phải chêcho 5 sao va nhân_viên rất nhiệt_tình,5,7/3/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5073,cảm_giác sử_dụng tốt pin trâu trải_nhiệm tốt không thích có mỗi không được tặng sạc nhanh và máy còn bị chậm khi lưu_ảnh còn mọi thứ đều oki,4,3/3/2020,{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Negative};,positive,1
5074,mới mua dùng ngày đầu_tiên mà quá nãn để qua đêm tụt 5 pin samsung gì mà kém quá,1,17/05/2020,{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};,negative,0
5075,máy có miếng dán màn_hình ngắn quámáy sao pin 5000 mah mà nhanh hetbpin wadùng dk 1 ngày,1,6/5/2020,{BATTERY#Negative};{SER&ACC#Negative};,negative,0
5076,máy dùng rất tốt nhân_viên tư_vấn rất nhiệt_tình mong_sẻ ủng_hộ thế_giới di_động nhìu hơn_nữa tôi đã mua tại được 02 nguyễn_sinh_cung tp huế nhé,5,7/8/2020,{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5077,mua 5 6 tháng gzi đó nói_chung oknv thế_giới di_động rất nhiệt_tình okemà_kết cái sam_sung mở khóa vân tay bị chậm có_khi không ăn luôn,5,2 tuần trước,{FEATURES#Negative};{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5078,mình dùng được vào gần 7 tháng thấy tốt chơi pubg với liên_quân thấy tốt mỗi tội thấy nóng còn máy thì máy thì phải có máy này máy kia nhiều lúc lỗi không rõ nguyên_nhân nói_chung là mình dùng thấy tốt không có gì đáng chê,5,9/5/2020,{PERFORMANCE#Neutral};{GENERAL#Positive};,positive,1
5079,mua chưa được 1 tháng điện_thoại xuống giá hơn 1 tr không_thể tin được_giá 7 tr790 đáng_lẽ phải là phiên_bản 128 gb_đằng này mua bản 64 gb vớ giá 7 tr790 giờ còn 6 tr790,1,15/11/2019,{PRICE#Negative};,negative,0
5080,ip 7 plus máy xài rất tốt mới mua hôm wa về xài rất tốt lướt_wed như gió rất hài_lòng,5,11/8/2019,{PERFORMANCE#Positive};{GENERAL#Positive};,positive,1
5081,mua máy hôm 2607 hình_thức kiểu_dáng đẹpsamsung chưa bao_giờ làm thấp_vọng về kiểu dángmáy mình thấy tốt với tầm_giákhông đòi_hỏi caochơi_game thì mình có iphone rồimọi thứ tốt nhưng pin tụt hơi nhanh,4,2/8/2020,{BATTERY#Negative};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5082,con này kém xa nokia 61 plus mà giá cắt_cổ camera 48 chấm mà không bằng 16 chấm của 61 plus,2,15/05/2020,{CAMERA#Negative};{PRICE#Negative};{GENERAL#Negative};,negative,0
5083,ngon bổ_rẻ lúc chưa dùng cũng ngại vì thương_hiệu lạ dùng đi rất tiện_lợi chơi game tốt pin trâu cảm_biến nhậy sạc nhanh nhiều tiện_ích mà dòng giá cao mới có hi_vọng lên sạc type c nữa là 6 nhân_viên thế_giới di_động tư_vấn tốt lắm chế_độ rõ_ràng hỗ_trợ hết_mình đã mua nhiều đồ điện_điện_tử từ thế_giới di_động đến dmx nên có chế_độ hậu_mãi cho khách_hàng thân_thiết,4,2 tuần trước,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5084,sao 5 ngày sử_dụng mọi thứ tốt_trừ khoản pin auto tuột dù tắt tất_cả camera sau lồi quá dễ bị trầy camera,4,29/05/2019,{BATTERY#Negative};{DESIGN#Negative};{GENERAL#Positive};,positive,1
5085,máy dùng hay đơ phải khôi_phục cài_đặt gốc mới sử_dụng lại được pin nhanh hết,3,25/10/2019,{BATTERY#Negative};{PERFORMANCE#Negative};,neutral,2
5086,chip snap 730 ram 8 g giá 10 tr phải nói xài mau kém 4 g bắt yếu tuột 3 g liên_tục chip chơi game lq để cấu_hình trung_bình chơi game đầu thì ngon qua mấy game sau chip nóng bắt_đầu bị giật giật dòng này được cái pin trâu thôi xài tác_vụ trung_bình thì tốt còn chơi_game hay tác_vụ nặng thời_gian dài thì thua,3,31/05/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{PRICE#Negative};,neutral,2
5087,pin trâu máy mượt_camera thì xấu với mức giá này cũng không đòi_hỏi gì hơn mọi thứ khá tốt trong tầm giá chỉ mỗi cái lỗi màn_hình tối rồi tự khởi_động lại 34 lần 1 ngày khá thất_vọng về lỗi này của sản_phẩm,2,13/04/2020,{SCREEN#Negative};{CAMERA#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,negative,0
5088,sao vsmart không ra điện_thoại bàn_phím nhỉ tầm giá khoảng 200000 lúc đó thì người việt mình sẽ có nhiều người dùng hàng việt hơn mong vsmart sẽ sớm có điện_thoại bàn_phím,5,4/4/2020,{PRICE#Neutral};{SER&ACC#Positive};{OTHERS};,positive,1
5089,mọi thứ rất tốt_pin rất trâu mượt nhưng bây_giờ thì tự_dưng hư camera sau và cả đèn_flash đã tắt_âm nhưng lát lại tự_động mở âm_lượng đặt mật_khẩu thì lúc có lúc không,2,6/9/2019,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,negative,0
5090,máy cũng được_giá hơi cao chưa sử_dụng vivo bao_h nhưng thấy tốt thiết_kế đẹp đã sử_dụng hơn tháng vẫn tốt,4,15/07/2020,{DESIGN#Positive};{PRICE#Negative};{GENERAL#Positive};,positive,1
5091,chiếc điện_thoại vừa rẻ vừa đẹp dùng tốt với các tác_vụ cơ_bản pin trâu cá_nhân mình thấy y91c ngon ngang ngửa với sam_sung a10 nhân_vien thế_giới di_động tiền trung_phục_vụ nhiệt_tình à mà mình mua y91c chỉ vì ốp lưng thôi ạ 3,5,20/08/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{SER&ACC#Positive};{OTHERS};,positive,1
5092,mua được 1 tháng rồi máy xài mượt_êm không có gì để bàn cải_pin trâu thiết_kế đẹp nữa,5,15/07/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};,positive,1
5093,mạnh đợi_chờ nó từ tháng 1 khi đọc tin được biết có 2 sim rất tiện cho 1 cái nghe gọi và 1 cái vô_mạng ưu_điểm thứ 2 là có sạc nhanh thứ 3 màn_hình 47 nhỏ gọn để trong túi quần đi chơi hoặc đi làm và cuối_cùng 9 t đồng không quad đắt như ip11,5,16/04/2020,{SCREEN#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};,positive,1
5094,có cách sử_dụng camera nhìn xuyên thấu không hay_là bị cấm rồi mong về nhanh fnatic mode chơi game hơi bị đỉnh,5,8/8/2020,{PERFORMANCE#Positive};{OTHERS};,positive,1
5095,thái_độ phục_vụ tận_tình chu_đáo mua máy ở đmx_phạm hùng_q8 cảm_thấy vui_vẻ hài_lòng máy mạnh pin trâu loa to nghe gọi rõ_ràng 2 sim chạy mạnh màn_hình to xem phim đã mắt tuy màu hơi nhạt so với các điện_thoại khác trong tầm giá cảm_thấy tốt cho 5 sao,5,1 tuần trước,{SCREEN#Neutral};{FEATURES#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5096,sau 3 năm vẫn dùng tốt mọi thứ đều tốt nhưng pin mau hết quá chơi từ sáng tới tối mà đã hết rồi,5,17/04/2020,{BATTERY#Negative};{GENERAL#Positive};,positive,1
5097,máy xài rất tốt không nóng_máy không đơ pin trâu không xạc để từ tối 9 h đến sáng 9 h trọn_vẹn 12 tiếng giảm có 24 dung_lượng lớn chơi game như honkai đánh sướng tay camera chất_lượng cho 4 sao vì nó là kết_nối 2 đầu type c phải mua thêm dây_truyền dữ_liệu,4,8/9/2019,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{STORAGE#Positive};{OTHERS};,positive,1
5098,sản_phẩm quá tốt một con quái_vật chơi game hiệu_năng đỉnh_cao chơi pubg và lq max setting_luônquá tuyệt_vời,5,7/10/2018,{PERFORMANCE#Positive};{GENERAL#Positive};,positive,1
5099,mẫu_mã đẹpgiá phù_hợpthương hiệu non_trẻ của việt_nam mới khởi_đầu vậy là tốt rồichúc vsmart thành_công hơn_nữa,5,16/07/2020,{DESIGN#Positive};{PRICE#Neutral};{SER&ACC#Positive};,positive,1
5100,dùng thấy tốt hết ở giá tiền này nhưng wifi thì quá bất_tốt hi_vọng sớm khắc_phục chứ không mất khách lắm,3,22/02/2020,{FEATURES#Negative};{PRICE#Neutral};{GENERAL#Positive};,neutral,2
5101,chụp hình nét nói_chung là 46 tr thì không_thể đòi_hỏi hơn màn_hình hơi mờ không điều_chỉnh được tải theme sợ virus nên đành chịu,2,9/6/2020,{SCREEN#Negative};{CAMERA#Positive};{PRICE#Neutral};{OTHERS};,negative,0
5102,thanh điều hướng con active3 của mình đã để ở chế_độ_ẩn chỉ sử_dụng vuốt trái phải lên_xuống nhưng nhiều khi tắt máy mở máy lên điện_thoại lại tự để thanh điều hướng phía dưới màn_hình có cách nào khắc_phục hiện_tượng này không điện_thoại hay bị như_vậy rất khó_chịu mọi cái khác tốt pin trâu,5,2/8/2020,{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Positive};{OTHERS};,positive,1
5103,mình mới mua iphone 8 plus128gd hôm 1392020 tại cửa_hàng 64 a đường nguyễn_văn_tiết tp thuận_an tỉnh bình_dương nhân_viên phục_vụ chu_đáo dễ_thương máy thì quá tốt vừa túi_tiền,5,2 ngày trước,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,positive,1
5104,mua được 7 tháng rồidùng quá mượt luôn pin thì dùng mãi chỉ mong hết pin để sạcai nhìn cũng thèm luôn,5,19/04/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,positive,1
5105,sản_phẩm tốt pin sạc đầy 100 hơi lâu camera_hơi tối pin trâu máy có thêm hỗ_trợ trò_chơi nữa thì tuyệt,5,19/02/2020,{BATTERY#Neutral};{PERFORMANCE#Positive};{DESIGN#Negative};{GENERAL#Positive};,positive,1
5106,mới làm quả từ 6 thường lên 7 plus thấy khác nhanh mạnh pin tốt nhu_cầu một ngày thoải_mái,5,21/01/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,positive,1
5107,mới mua máy rất là chim_ưng nhiều chức_năng giá vừa_phải có 2 phiên_bản để lựa_chọn theo nhu_cầu,5,28/05/2020,{PRICE#Neutral};{GENERAL#Positive};{OTHERS};,positive,1
5108,máy dùng tốt chụp ảnh xem phim game cảm_giác tốt cơ_sạc thì hơi lâu 11 max_tiếng rưỡi lận không biết ông nào dùng rồi cho tui biết mất bao lây đầy không nhỉ,4,2/8/2020,{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};,positive,1
5109,nói thật điện_thoại này mua về quá phí tiền bấm văn_bản chạy chữ linh_tinh mà quá là đơ thề luôn với các bạn t chỉ dùng cái samsung này nữa thôi sau sẽ không bao_giờ phí tiền mà mua cái loại điện_thoại này nữa chơi game quá kém quá giật và giật,2,17/01/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};{SER&ACC#Negative};,negative,0
5110,2 tuần sử_dụng cảm_nhận về bộ camera cả trước lẫn sau không ưng_ý chút nào ảnh không nét và màu lên nhợt nhạt xem trên mang hình_máy đã nhạt xuất ra trên lap hay xem hình_ảnh trên các thiết_bị khác còn nhạt hơn thất_vọng về camera quá chất_lượng camera mình đánh_giá còn thấp hơn mobiistar zumbo j2 điện_thoại cũ của mình còn lại mọi thứ khác thì rất tốt,4,27/04/2020,{SCREEN#Negative};{CAMERA#Negative};{GENERAL#Positive};,positive,1
5111,chỉ tạm được thôi màn_hình hơi nhỏ rom hơi ít nói_chung đủ xài nhân_viên nhiệt_tình,2,8/2/2020,{SCREEN#Negative};{PERFORMANCE#Negative};{GENERAL#Neutral};{SER&ACC#Positive};,negative,0
5112,sản_phẩm khá tốt sản_phẩm khá tốt sản_phẩm khá tốt sản_phẩm khá tốt sản_phẩm khá tốt sản_phẩm khá tốt,4,5/8/2020,{GENERAL#Positive};,positive,1
5113,vừa mua xong máy ngon_lành dùng rất thích anh_chị_em có_thể đến dùng thử rồi hẵng mua,5,3/3/2020,{GENERAL#Positive};,positive,1
5114,mới mua máy hôm_qua cảm_nhận đầu_tiên là mẫu_mã đẹp pin trâu tuy_nhiên loa hơi dè_cảm_ứng nhiều lúc bị đơ 1 chút mua để ủng_hộ hàng việt mà cảm_giác hơi thất_vọng mong các dòng sản_phẩm sau sẽ hoàn_thiện hơn,3,4 ngày trước,{FEATURES#Negative};{BATTERY#Positive};{DESIGN#Positive};{GENERAL#Negative};{SER&ACC#Positive};,neutral,2
5115,mua hồi tháng 7 cảm_thấy pin khá yếu_lướt fb khoảng 15 mà tụt hẳn 10 mọi thứ còn lại đều tốt,3,29/09/2019,{BATTERY#Negative};{GENERAL#Positive};,neutral,2
5116,tôi dùng 3 tháng rồi vẫn thấy tốt_định pin khá trâu đủ 1 ngày bật mạng xem phim vv bạn nào muốn máy hoàn_hảo như_ý của các bạn thì lấy hơn chục triệu mua máy khác nhé,4,14/05/2020,{BATTERY#Positive};{GENERAL#Positive};{OTHERS};,positive,1
5117,sản_phẩm tốt sạc nhanh chơi game với cấu_hình cao thì nóng thật nhưng hạ xuống một_chút là tốt còn phần sạc cho máy sao nóng cả hai luôn,4,18/12/2019,{BATTERY#Neutral};{PERFORMANCE#Neutral};{GENERAL#Positive};,positive,1
5118,máy dùng rất tốt_mượt mà chơi liên_minh với pubg dùng phà phà thiết_kế máy mình cầm rất vừa tay nhất là màu đen rất đẹp,5,24/06/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};,positive,1
5119,nhiều thanh_niên mua dth mà cứ như lần đầu sử_dụng con này trong tầm giá best all hết còn chê mua về có sao để vậy chứ kb cài_đặt gì cả rồi phán như đúng rồi,5,15/02/2020,{PRICE#Neutral};{GENERAL#Positive};{OTHERS};,positive,1
5120,hàng xài tốt camera zoom 100 x rất ấn_tượng một trải_nghiệm thú_vị xuất_sắc cực,5,23/04/2020,{CAMERA#Positive};{GENERAL#Positive};,positive,1
